"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_baseMean","HT55_log2FC","HT55_pvalue","HT55_padj","HT55_status","SW948_baseMean","SW948_log2FC","SW948_pvalue","SW948_padj","SW948_status","shared_response","joint_padj"
"ENSG00000109107.16","ENSG00000109107","ALDOC","protein_coding",1075.08804940407,3.5233742307548,4.09673283611375e-95,5.93698522609605e-91,"Upregulated",1075.08804940407,4.99410054950983,1.1327699613653e-187,5.47203409336867e-184,"Upregulated","Shared_upregulated",5.93698522609605e-91
"ENSG00000137819.16","ENSG00000137819","PAQR5","protein_coding",655.095506473035,1.89350749137657,2.01421517753331e-66,7.29750158820318e-63,"Upregulated",655.095506473035,1.77251855310868,7.3583136128133e-65,5.79547178678752e-63,"Upregulated","Shared_upregulated",7.29750158820318e-63
"ENSG00000261609.11","ENSG00000261609","GAN","protein_coding",755.691819414334,1.90425379872314,1.4299138345749e-54,1.48016509218996e-51,"Upregulated",755.691819414334,1.92249333304141,5.79473726294097e-54,2.52943772332954e-52,"Upregulated","Shared_upregulated",1.48016509218996e-51
"ENSG00000143819.15","ENSG00000143819","EPHX1","protein_coding",968.109898709177,2.16752165621544,8.85640184159931e-52,6.41734877442286e-49,"Upregulated",968.109898709177,2.52736724710795,1.67981276767955e-75,1.99539726468952e-73,"Upregulated","Shared_upregulated",6.41734877442286e-49
"ENSG00000204385.15","ENSG00000204385","SLC44A4","protein_coding",427.997488100676,2.12114357346084,7.44447413092077e-51,4.69066604805669e-48,"Upregulated",427.997488100676,1.75397444156741,3.06437223348798e-57,1.66325402276059e-55,"Upregulated","Shared_upregulated",4.69066604805669e-48
"ENSG00000196139.16","ENSG00000196139","AKR1C3","protein_coding",2014.71308407646,1.51438213442253,2.10138305776397e-50,1.26888513637981e-47,"Upregulated",2014.71308407646,2.92868224915684,2.24486260893434e-183,8.1331372321691e-180,"Upregulated","Shared_upregulated",1.26888513637981e-47
"ENSG00000035862.15","ENSG00000035862","TIMP2","protein_coding",849.523659968999,3.18117445892356,1.72981807774096e-49,1.00274094330488e-46,"Upregulated",849.523659968999,3.07640360475204,3.93667994870841e-50,1.40865100781931e-48,"Upregulated","Shared_upregulated",1.00274094330488e-46
"ENSG00000108828.18","ENSG00000108828","VAT1","protein_coding",4205.96191114588,2.61156431481735,7.249053824287e-49,3.89086251931731e-46,"Upregulated",4205.96191114588,3.05001424557613,1.22013803656618e-72,1.31957018103859e-70,"Upregulated","Shared_upregulated",3.89086251931731e-46
"ENSG00000106665.18","ENSG00000106665","CLIP2","protein_coding",2316.32020316918,1.92684845742778,9.30433166402957e-49,4.6495991198316e-46,"Upregulated",2316.32020316918,2.18568451353471,1.51165591700727e-62,1.08450086877571e-60,"Upregulated","Shared_upregulated",4.6495991198316e-46
"ENSG00000104419.18","ENSG00000104419","NDRG1","protein_coding",1261.14323640478,2.12661188814795,1.02983984808836e-48,4.9748130261655e-46,"Upregulated",1261.14323640478,2.49728587477354,8.51281201446559e-71,8.50811529059554e-69,"Upregulated","Shared_upregulated",4.9748130261655e-46
"ENSG00000204386.15","ENSG00000204386","NEU1","protein_coding",1298.62372985099,1.64438231162096,2.01086807167858e-48,9.40048390153742e-46,"Upregulated",1298.62372985099,1.88806333987386,8.14756467060884e-68,7.37965670040396e-66,"Upregulated","Shared_upregulated",9.40048390153742e-46
"ENSG00000197712.14","ENSG00000197712","FAM114A1","protein_coding",331.214490203488,2.50042911121792,1.91927861006557e-47,7.51734746407304e-45,"Upregulated",331.214490203488,2.717781239155,3.64542691850636e-79,4.98391763235794e-77,"Upregulated","Shared_upregulated",7.51734746407304e-45
"ENSG00000119862.15","ENSG00000119862","LGALSL","protein_coding",812.874701867908,1.82572843942828,3.10914878228037e-47,1.15532779878993e-44,"Upregulated",812.874701867908,1.71753903962417,5.30050162194916e-51,1.9645746676544e-49,"Upregulated","Shared_upregulated",1.15532779878993e-44
"ENSG00000180573.11","ENSG00000180573","H2AC6","protein_coding",520.352693818129,1.86976982038159,2.42737521480426e-58,3.90861351254925e-55,"Upregulated",520.352693818129,1.83990412543218,1.8544972190419e-45,5.18829608076356e-44,"Upregulated","Shared_upregulated",5.18829608076356e-44
"ENSG00000117139.20","ENSG00000117139","KDM5B","protein_coding",1074.67777936953,1.72912388367263,2.5984862504871e-53,2.09207015233661e-50,"Upregulated",1074.67777936953,1.38965545796291,7.39740683360572e-45,2.00755093319502e-43,"Upregulated","Shared_upregulated",2.00755093319502e-43
"ENSG00000110080.22","ENSG00000110080","ST3GAL4","protein_coding",967.041294816369,1.88167551977601,3.13926733704313e-61,7.58237704140485e-58,"Upregulated",967.041294816369,1.62293208152329,1.5435068999979e-44,4.05961923680028e-43,"Upregulated","Shared_upregulated",4.05961923680028e-43
"ENSG00000004799.10","ENSG00000004799","PDK4","protein_coding",264.495746124239,1.98628298962183,2.23891955125255e-45,7.54567956668651e-43,"Upregulated",264.495746124239,2.14472835008708,1.02479040585738e-53,4.355208962371e-52,"Upregulated","Shared_upregulated",7.54567956668651e-43
"ENSG00000100196.13","ENSG00000100196","KDELR3","protein_coding",390.787432428904,2.14645748659335,1.5469296444605e-42,4.48362088150431e-40,"Upregulated",390.787432428904,1.99871934218307,5.44998576753728e-75,6.21899163331892e-73,"Upregulated","Shared_upregulated",4.48362088150431e-40
"ENSG00000169710.11","ENSG00000169710","FASN","protein_coding",4707.62520733573,1.2590189592029,1.78588207714368e-42,4.97711597345504e-40,"Upregulated",4707.62520733573,1.64963511866404,5.38495808083032e-70,5.06745535762292e-68,"Upregulated","Shared_upregulated",4.97711597345504e-40
"ENSG00000136943.14","ENSG00000136943","CTSV","protein_coding",322.975527824838,1.3890031975632,4.83154263436437e-42,1.32110784636242e-39,"Upregulated",322.975527824838,1.52933416769599,5.92255831160989e-54,2.57746892047599e-52,"Upregulated","Shared_upregulated",1.32110784636242e-39
"ENSG00000105289.17","ENSG00000105289","TJP3","protein_coding",1702.0408323763,1.57420128209144,1.16926530101997e-41,3.02589156113953e-39,"Upregulated",1702.0408323763,1.96736740487218,5.33285591696352e-69,4.89137645244527e-67,"Upregulated","Shared_upregulated",3.02589156113953e-39
"ENSG00000151726.18","ENSG00000151726","ACSL1","protein_coding",1210.12537954483,1.69635620394191,2.54176348673566e-78,1.22784121499244e-74,"Upregulated",1210.12537954483,1.12722664187076,5.12781971834629e-40,1.0264138585397e-38,"Upregulated","Shared_upregulated",1.0264138585397e-38
"ENSG00000150961.17","ENSG00000150961","SEC24D","protein_coding",469.124947015263,1.91024328472301,5.59500613403148e-41,1.42250577007692e-38,"Upregulated",469.124947015263,2.35119659449204,2.42677355006646e-66,2.04469780741646e-64,"Upregulated","Shared_upregulated",1.42250577007692e-38
"ENSG00000102317.20","ENSG00000102317","RBM3","protein_coding",554.014980794727,-1.43554364216086,5.49730691493574e-39,1.22564572017306e-36,"Downregulated",554.014980794727,-2.16521351851445,6.86514260283106e-94,1.77660083214692e-91,"Downregulated","Shared_downregulated",1.22564572017306e-36
"ENSG00000112511.20","ENSG00000112511","PHF1","protein_coding",915.322853053985,1.92616435570917,2.06963924711604e-37,4.16572388461189e-35,"Upregulated",915.322853053985,3.13703692948718,3.04186530830926e-122,1.83677966866741e-119,"Upregulated","Shared_upregulated",4.16572388461189e-35
"ENSG00000115828.19","ENSG00000115828","QPCT","protein_coding",1696.97282989712,1.19025815373359,1.18860012610242e-36,2.32772878749679e-34,"Upregulated",1696.97282989712,1.22686822047814,1.63879492362516e-45,4.60260000642944e-44,"Upregulated","Shared_upregulated",2.32772878749679e-34
"ENSG00000197746.17","ENSG00000197746","PSAP","protein_coding",9740.16828050384,1.2933475875981,4.0685023004866e-36,7.4633842200825e-34,"Upregulated",9740.16828050384,1.40696229543049,1.37837723433082e-42,3.16568032962319e-41,"Upregulated","Shared_upregulated",7.4633842200825e-34
"ENSG00000167703.17","ENSG00000167703","SLC43A2","protein_coding",283.109405488365,-1.64156645139156,1.52652525205362e-47,6.32068684364602e-45,"Downregulated",283.109405488365,-1.69711076577322,1.32062071853721e-34,1.93708860860742e-33,"Downregulated","Shared_downregulated",1.93708860860742e-33
"ENSG00000184012.16","ENSG00000184012","TMPRSS2","protein_coding",1403.13830577479,1.2864429523867,2.03010795485576e-40,4.90338741362828e-38,"Upregulated",1403.13830577479,1.1788627784603,2.02113338441607e-33,2.76584183257391e-32,"Upregulated","Shared_upregulated",2.76584183257391e-32
"ENSG00000187134.16","ENSG00000187134","AKR1C1","protein_coding",775.816057533693,4.77978774891655,2.30384659005201e-34,3.70970497589263e-32,"Upregulated",775.816057533693,5.46554584893034,1.21185995520245e-55,5.85409149026464e-54,"Upregulated","Shared_upregulated",3.70970497589263e-32
"ENSG00000213445.13","ENSG00000213445","SIPA1","protein_coding",313.536954577769,2.35338825367878,2.42284996872537e-34,3.85845513700748e-32,"Upregulated",313.536954577769,1.91772163283891,5.09127795970694e-36,8.12585905199042e-35,"Upregulated","Shared_upregulated",3.85845513700748e-32
"ENSG00000104549.14","ENSG00000104549","SQLE","protein_coding",2821.92417428338,1.63343546275965,6.74411657895119e-34,1.03974188789533e-31,"Upregulated",2821.92417428338,3.91599261576814,1.14762573295023e-188,8.31569606095739e-185,"Upregulated","Shared_upregulated",1.03974188789533e-31
"ENSG00000067064.14","ENSG00000067064","IDI1","protein_coding",1537.34759340842,1.66536166966714,2.75836062196788e-33,4.16397522224567e-31,"Upregulated",1537.34759340842,3.8096929857781,8.00080339330041e-162,1.05406947977918e-158,"Upregulated","Shared_upregulated",4.16397522224567e-31
"ENSG00000134202.14","ENSG00000134202","GSTM3","protein_coding",127.275050368458,1.8725078698681,5.4388070219778e-33,7.96153448106084e-31,"Upregulated",127.275050368458,2.45534870412637,5.30763887077532e-32,6.67693598222881e-31,"Upregulated","Shared_upregulated",7.96153448106084e-31
"ENSG00000162344.6","ENSG00000162344","FGF19","protein_coding",107.949502929142,-2.91878447567235,1.83257154560865e-59,3.79394669128008e-56,"Downregulated",107.949502929142,2.51684895975384,3.6233220649982e-31,4.33960193107057e-30,"Upregulated","Discordant_direction",4.33960193107057e-30
"ENSG00000139112.13","ENSG00000139112","GABARAPL1","protein_coding",664.122842399309,1.93400711647566,4.05150539555713e-31,4.85243109028215e-29,"Upregulated",664.122842399309,3.27752443007936,9.28719825963632e-86,1.84369968737876e-83,"Upregulated","Shared_upregulated",4.85243109028215e-29
"ENSG00000084764.14","ENSG00000084764","MAPRE3","protein_coding",711.276342230305,1.52855841519464,1.00133206059384e-41,2.63841894947743e-39,"Upregulated",711.276342230305,1.28597269532255,4.59041245637642e-30,5.11725056290824e-29,"Upregulated","Shared_upregulated",5.11725056290824e-29
"ENSG00000117266.18","ENSG00000117266","CDK18","protein_coding",366.781868602999,1.1828924537454,2.50503822930465e-31,3.10282171103274e-29,"Upregulated",366.781868602999,1.03212676645791,4.67616526088774e-30,5.200843204972e-29,"Upregulated","Shared_upregulated",5.200843204972e-29
"ENSG00000052802.15","ENSG00000052802","MSMO1","protein_coding",3197.0553112632,1.93338273722394,1.00872883867931e-30,1.16019828016988e-28,"Upregulated",3197.0553112632,4.83422969992455,2.80134398633547e-180,8.11941540999473e-177,"Upregulated","Shared_upregulated",1.16019828016988e-28
"ENSG00000241186.12","ENSG00000241186","CRIPTO","protein_coding",484.652539589269,-1.63159605481092,1.0578694866436e-30,1.20218493679928e-28,"Downregulated",484.652539589269,-2.02020123009468,5.16640458489016e-44,1.30894292385014e-42,"Downregulated","Shared_downregulated",1.20218493679928e-28
"ENSG00000149177.16","ENSG00000149177","PTPRJ","protein_coding",1467.94397159417,1.55738566254921,3.47163550372666e-30,3.7267364237042e-28,"Upregulated",1467.94397159417,1.69129187590636,1.82853531138874e-36,2.97408908334967e-35,"Upregulated","Shared_upregulated",3.7267364237042e-28
"ENSG00000189077.13","ENSG00000189077","TMEM120A","protein_coding",567.677081047688,1.77679279035066,3.54775700971655e-30,3.78044813123619e-28,"Upregulated",567.677081047688,1.57894711098379,1.3918760499293e-30,1.60087839012504e-29,"Upregulated","Shared_upregulated",3.78044813123619e-28
"ENSG00000134531.12","ENSG00000134531","EMP1","protein_coding",1267.82892741918,1.63097298442211,5.37643273365511e-30,5.68724548730875e-28,"Upregulated",1267.82892741918,1.68949620321773,1.19594049892512e-32,1.55440087088994e-31,"Upregulated","Shared_upregulated",5.68724548730875e-28
"ENSG00000171621.16","ENSG00000171621","SPSB1","protein_coding",278.742602482897,1.54500580087859,2.269192056705e-29,2.29965953047334e-27,"Upregulated",278.742602482897,1.88206040451925,2.98133650999494e-54,1.32126999091274e-52,"Upregulated","Shared_upregulated",2.29965953047334e-27
"ENSG00000106028.13","ENSG00000106028","SSBP1","protein_coding",549.464221526951,-1.05443868775934,2.69590479420056e-29,2.71312863038573e-27,"Downregulated",549.464221526951,-2.08372175403375,2.62728105082674e-94,6.92264672519656e-92,"Downregulated","Shared_downregulated",2.71312863038573e-27
"ENSG00000153132.15","ENSG00000153132","CLGN","protein_coding",71.1114063798095,-2.78553086498797,3.1372322596468e-29,3.13550137288286e-27,"Downregulated",71.1114063798095,-2.86121102666023,1.20565152329713e-33,1.67039214872103e-32,"Downregulated","Shared_downregulated",3.13550137288286e-27
"ENSG00000175155.12","ENSG00000175155","YPEL2","protein_coding",304.872008785038,1.8180317009728,7.07085936491206e-29,6.8313929277537e-27,"Upregulated",304.872008785038,2.12268570506529,7.33167342148981e-38,1.28167202924283e-36,"Upregulated","Shared_upregulated",6.8313929277537e-27
"ENSG00000100439.13","ENSG00000100439","ABHD4","protein_coding",342.832450330351,2.25712266125825,7.96517240994229e-29,7.59416306347919e-27,"Upregulated",342.832450330351,2.6469469490448,4.70824439517435e-39,8.8843590852691e-38,"Upregulated","Shared_upregulated",7.59416306347919e-27
"ENSG00000184292.7","ENSG00000184292","TACSTD2","protein_coding",270.196831224201,2.00105044777435,1.00663631328152e-28,9.53475389024562e-27,"Upregulated",270.196831224201,4.12105555232147,2.30988512045555e-37,3.92436754579623e-36,"Upregulated","Shared_upregulated",9.53475389024562e-27
"ENSG00000163808.19","ENSG00000163808","KIF15","protein_coding",208.24828348449,-1.09827009150124,1.38954263491593e-28,1.2664938280001e-26,"Downregulated",208.24828348449,-1.31507792384159,7.42400543756703e-31,8.69052397425052e-30,"Downregulated","Shared_downregulated",1.2664938280001e-26
"ENSG00000104081.16","ENSG00000104081","BMF","protein_coding",204.481824460357,2.52727479184349,1.44902786551848e-78,1.04996559135469e-74,"Upregulated",204.481824460357,1.97494509157672,1.63462709611692e-27,1.54325836331768e-26,"Upregulated","Shared_upregulated",1.54325836331768e-26
"ENSG00000204388.7","ENSG00000204388","HSPA1B","protein_coding",1341.97614864302,1.71827684150585,2.24926004108243e-28,1.99977156535991e-26,"Upregulated",1341.97614864302,2.42746737122044,4.76696295560503e-57,2.56813483838766e-55,"Upregulated","Shared_upregulated",1.99977156535991e-26
"ENSG00000151135.12","ENSG00000151135","TMEM263","protein_coding",605.106390911211,1.54772299789058,4.29734141476966e-28,3.75163083029168e-26,"Upregulated",605.106390911211,1.63356602065118,1.27765261969276e-34,1.87786427632733e-33,"Upregulated","Shared_upregulated",3.75163083029168e-26
"ENSG00000005001.12","ENSG00000005001","PRSS22","protein_coding",569.741971522961,2.54226320160687,4.96186198836607e-28,4.30582658295815e-26,"Upregulated",569.741971522961,3.81180317927953,9.19104643840823e-68,8.27308353946658e-66,"Upregulated","Shared_upregulated",4.30582658295815e-26
"ENSG00000116005.14","ENSG00000116005","PCYOX1","protein_coding",1314.97754301164,1.02013874328324,5.8065471181776e-28,5.00883814503749e-26,"Upregulated",1314.97754301164,1.01841650549034,4.53715634899121e-29,4.74747074437406e-28,"Upregulated","Shared_upregulated",5.00883814503749e-26
"ENSG00000132471.13","ENSG00000132471","WBP2","protein_coding",1621.51263132267,1.26061538707669,1.22617168434026e-27,1.03312093310808e-25,"Upregulated",1621.51263132267,2.17839611979696,1.64148822961072e-80,2.37884474235186e-78,"Upregulated","Shared_upregulated",1.03312093310808e-25
"ENSG00000196562.18","ENSG00000196562","SULF2","protein_coding",132.971030616494,2.32427076728236,3.24843476249049e-27,2.60090146839846e-25,"Upregulated",132.971030616494,2.10236835225086,1.20077841132946e-34,1.77568170785576e-33,"Upregulated","Shared_upregulated",2.60090146839846e-25
"ENSG00000169991.12","ENSG00000169991","IFFO2","protein_coding",512.185073703172,1.79034804487338,3.39753758130129e-27,2.70533596858343e-25,"Upregulated",512.185073703172,1.89253832153228,1.60948142005121e-27,1.52050878353208e-26,"Upregulated","Shared_upregulated",2.70533596858343e-25
"ENSG00000113615.15","ENSG00000113615","SEC24A","protein_coding",1196.30944078241,1.40607002151513,7.61872163211112e-27,5.78065517762065e-25,"Upregulated",1196.30944078241,2.29674991696362,1.23749514967388e-70,1.21174187223472e-68,"Upregulated","Shared_upregulated",5.78065517762065e-25
"ENSG00000148344.12","ENSG00000148344","PTGES","protein_coding",545.893255312037,1.32437249005744,1.74363289932863e-34,2.83918291877197e-32,"Upregulated",545.893255312037,1.51693158554381,7.03966365799375e-26,6.01525977191305e-25,"Upregulated","Shared_upregulated",6.01525977191305e-25
"ENSG00000106211.12","ENSG00000106211","HSPB1","protein_coding",758.996227463093,2.48571768422569,2.71951719731574e-34,4.28383078516301e-32,"Upregulated",758.996227463093,2.01156621402322,8.67012729935103e-26,7.36935394851584e-25,"Upregulated","Shared_upregulated",7.36935394851584e-25
"ENSG00000198830.15","ENSG00000198830","HMGN2","protein_coding",634.490818518037,-1.4570878401068,1.10741059290963e-44,3.4888248505318e-42,"Downregulated",634.490818518037,-1.1898236616357,9.52807665201233e-26,8.07018625604691e-25,"Downregulated","Shared_downregulated",8.07018625604691e-25
"ENSG00000141458.15","ENSG00000141458","NPC1","protein_coding",1235.27717960554,1.18524602460851,1.35286987991356e-26,1.01584405697965e-24,"Upregulated",1235.27717960554,2.51098929883496,3.81717181704232e-116,1.90753289560611e-113,"Upregulated","Shared_upregulated",1.01584405697965e-24
"ENSG00000109929.12","ENSG00000109929","SC5D","protein_coding",1858.08054461256,1.10044768610223,2.95932304604405e-26,2.21064482387992e-24,"Upregulated",1858.08054461256,2.35422555761396,4.11659660078392e-115,1.92444251414711e-112,"Upregulated","Shared_upregulated",2.21064482387992e-24
"ENSG00000101955.17","ENSG00000101955","SRPX","protein_coding",75.6569865477263,5.21422613031718,4.2340542474733e-26,3.09898556335268e-24,"Upregulated",75.6569865477263,2.3922272345985,2.45799335490995e-29,2.61536267983517e-28,"Upregulated","Shared_upregulated",3.09898556335268e-24
"ENSG00000170275.17","ENSG00000170275","CRTAP","protein_coding",2458.04384003368,1.35866516818798,2.00698010360382e-28,1.80653140754202e-26,"Upregulated",2458.04384003368,1.23206215752217,7.19327685122047e-25,5.74986034902852e-24,"Upregulated","Shared_upregulated",5.74986034902852e-24
"ENSG00000057704.15","ENSG00000057704","TMCC3","protein_coding",557.553060295879,1.92340856129868,8.82833717506749e-26,6.33367635351871e-24,"Upregulated",557.553060295879,1.77713490239954,1.23146209393639e-140,1.11539679158288e-137,"Upregulated","Shared_upregulated",6.33367635351871e-24
"ENSG00000263155.9","ENSG00000263155","MYZAP","protein_coding",396.535936118519,3.13047929567431,1.92379635021134e-53,1.63997980630957e-50,"Upregulated",396.535936118519,2.03079863775568,8.6475004012997e-25,6.85555666387502e-24,"Upregulated","Shared_upregulated",6.85555666387502e-24
"ENSG00000106541.14","ENSG00000106541","AGR2","protein_coding",1291.7001126553,-1.69877764481752,1.01615809277631e-25,7.21870739240897e-24,"Downregulated",1291.7001126553,-3.86646045076193,3.42823315841508e-164,4.96819549317513e-161,"Downregulated","Shared_downregulated",7.21870739240897e-24
"ENSG00000163121.12","ENSG00000163121","NEURL3","protein_coding",118.878194763695,4.37037975247805,2.36551439917689e-25,1.63243022251769e-23,"Upregulated",118.878194763695,3.85104526707856,2.5367565157102e-57,1.38727077078008e-55,"Upregulated","Shared_upregulated",1.63243022251769e-23
"ENSG00000156804.9","ENSG00000156804","FBXO32","protein_coding",208.938126085102,2.57817490919626,6.20774604358103e-26,4.49813278317881e-24,"Upregulated",208.938126085102,2.10689948741654,2.46455651948561e-24,1.90385677400775e-23,"Upregulated","Shared_upregulated",1.90385677400775e-23
"ENSG00000078081.10","ENSG00000078081","LAMP3","protein_coding",649.769884236458,-1.96111286460961,2.79865810857673e-25,1.92218736063952e-23,"Downregulated",649.769884236458,-2.91923404548941,6.38850627031534e-54,2.76191284154005e-52,"Downregulated","Shared_downregulated",1.92218736063952e-23
"ENSG00000138166.8","ENSG00000138166","DUSP5","protein_coding",1358.08744933765,3.89582280968072,3.07245701197881e-25,2.08065640269144e-23,"Upregulated",1358.08744933765,4.54828397617908,1.56970843375141e-36,2.56462397090478e-35,"Upregulated","Shared_upregulated",2.08065640269144e-23
"ENSG00000103811.20","ENSG00000103811","CTSH","protein_coding",1006.37625834311,1.77478417733398,2.17384272146736e-51,1.43196948725023e-48,"Upregulated",1006.37625834311,1.17849887703958,3.64786340136669e-24,2.79560213710238e-23,"Upregulated","Shared_upregulated",2.79560213710238e-23
"ENSG00000125775.17","ENSG00000125775","SDCBP2","protein_coding",190.468986881797,3.05482235330766,3.27325813015866e-29,3.24904498782598e-27,"Upregulated",190.468986881797,1.84581526163079,4.44440102927933e-24,3.39329599117899e-23,"Upregulated","Shared_upregulated",3.39329599117899e-23
"ENSG00000153094.27","ENSG00000153094","BCL2L11","protein_coding",406.266291264061,1.494635961802,5.59992267418255e-25,3.73981932692413e-23,"Upregulated",406.266291264061,2.12583579051875,1.30044634863073e-49,4.56321270807664e-48,"Upregulated","Shared_upregulated",3.73981932692413e-23
"ENSG00000065833.11","ENSG00000065833","ME1","protein_coding",2222.07316596819,1.01857300695947,5.81742801283981e-25,3.86725535605846e-23,"Upregulated",2222.07316596819,1.60506282578682,5.83770159882423e-58,3.31764594392787e-56,"Upregulated","Shared_upregulated",3.86725535605846e-23
"ENSG00000090339.11","ENSG00000090339","ICAM1","protein_coding",139.539773330186,3.00546619099887,1.63276575622396e-24,1.04699297961052e-22,"Upregulated",139.539773330186,3.94903476272433,1.36007120713994e-40,2.7957662317549e-39,"Upregulated","Shared_upregulated",1.04699297961052e-22
"ENSG00000055732.15","ENSG00000055732","MCOLN3","protein_coding",95.6276626211968,-2.15207192698564,1.85439966851567e-24,1.18387488969731e-22,"Downregulated",95.6276626211968,-2.12016998068011,6.65677898933083e-27,6.0293775695864e-26,"Downregulated","Shared_downregulated",1.18387488969731e-22
"ENSG00000198355.7","ENSG00000198355","PIM3","protein_coding",913.07012869048,1.25657731966366,1.88320515199368e-24,1.19653425342608e-22,"Upregulated",913.07012869048,2.14234116310949,1.99237045948973e-70,1.91214786085597e-68,"Upregulated","Shared_upregulated",1.19653425342608e-22
"ENSG00000139292.15","ENSG00000139292","LGR5","protein_coding",132.739204692498,-1.7615393025107,1.98527341890836e-24,1.25089488638348e-22,"Downregulated",132.739204692498,-2.65566651914655,3.40239501049222e-38,6.10241441733332e-37,"Downregulated","Shared_downregulated",1.25089488638348e-22
"ENSG00000170385.11","ENSG00000170385","SLC30A1","protein_coding",2787.04017696901,1.56082322563506,2.50488968565678e-24,1.55797688088146e-22,"Upregulated",2787.04017696901,1.91995457116242,1.51741528673615e-35,2.34939982215601e-34,"Upregulated","Shared_upregulated",1.55797688088146e-22
"ENSG00000124253.13","ENSG00000124253","PCK1","protein_coding",2481.76496864851,3.20936341525931,2.56088298592537e-24,1.57924749923534e-22,"Upregulated",2481.76496864851,4.24925526058483,1.27039203928306e-40,2.61513088541052e-39,"Upregulated","Shared_upregulated",1.57924749923534e-22
"ENSG00000198677.15","ENSG00000198677","SKIC3","protein_coding",954.36221392307,-1.0005154749537,3.37186601715304e-24,2.05315471935218e-22,"Downregulated",954.36221392307,-1.33940952196876,2.02915536414592e-42,4.60917234125433e-41,"Downregulated","Shared_downregulated",2.05315471935218e-22
"ENSG00000102760.15","ENSG00000102760","RGCC","protein_coding",539.410090863207,1.12850379325337,2.72621723629784e-28,2.40904513344075e-26,"Upregulated",539.410090863207,1.36212128826206,3.50580497241274e-23,2.53903676462796e-22,"Upregulated","Shared_upregulated",2.53903676462796e-22
"ENSG00000087510.9","ENSG00000087510","TFAP2C","protein_coding",277.371979301968,2.15645760739071,4.55443850745998e-24,2.73871049170581e-22,"Upregulated",277.371979301968,3.682436245564,6.23808108924766e-54,2.70665482471189e-52,"Upregulated","Shared_upregulated",2.73871049170581e-22
"ENSG00000039523.22","ENSG00000039523","RIPOR1","protein_coding",732.043298696748,1.34445089991383,5.96769115477919e-24,3.54441722192869e-22,"Upregulated",732.043298696748,2.32048869709669,1.5875995391805e-90,3.7717200855416e-88,"Upregulated","Shared_upregulated",3.54441722192869e-22
"ENSG00000115425.16","ENSG00000115425","PECR","protein_coding",295.34945864863,-1.63322422342614,1.50893039840358e-27,1.25674823756693e-25,"Downregulated",295.34945864863,-1.47756421273364,8.45457037911061e-23,5.95932071663769e-22,"Downregulated","Shared_downregulated",5.95932071663769e-22
"ENSG00000101361.19","ENSG00000101361","NOP56","protein_coding",853.815566927126,-1.10513996471249,1.32386105305521e-23,7.70497766300245e-22,"Downregulated",853.815566927126,-1.65782487154438,1.80253680129407e-52,7.09846829466131e-51,"Downregulated","Shared_downregulated",7.70497766300245e-22
"ENSG00000154917.13","ENSG00000154917","RAB6B","protein_coding",654.448193833286,2.57364979239477,1.34992701991667e-23,7.82525694905297e-22,"Upregulated",654.448193833286,2.13724863811165,2.81006157561727e-56,1.40911461431991e-54,"Upregulated","Shared_upregulated",7.82525694905297e-22
"ENSG00000187867.12","ENSG00000187867","PALM3","protein_coding",108.128126712976,3.94946243240339,2.66239183725053e-45,8.76895056941698e-43,"Upregulated",108.128126712976,5.26727438446524,1.71368492765794e-22,1.18712820132022e-21,"Upregulated","Shared_upregulated",1.18712820132022e-21
"ENSG00000153208.21","ENSG00000153208","MERTK","protein_coding",253.235751896059,1.65888344747225,1.89074209242736e-24,1.19653425342608e-22,"Upregulated",253.235751896059,1.10224360781937,1.76933556998621e-22,1.225093697097e-21,"Upregulated","Shared_upregulated",1.225093697097e-21
"ENSG00000068366.23","ENSG00000068366","ACSL4","protein_coding",547.839181731244,1.69266244083503,2.15846939799444e-23,1.23151726439903e-21,"Upregulated",547.839181731244,1.99966346879311,1.61133668611974e-60,1.02870005529724e-58,"Upregulated","Shared_upregulated",1.23151726439903e-21
"ENSG00000143891.19","ENSG00000143891","GALM","protein_coding",334.045750757984,1.31133344654717,2.1907772718885e-23,1.2450487931062e-21,"Upregulated",334.045750757984,1.50448934539803,1.71241140004597e-29,1.83688127383169e-28,"Upregulated","Shared_upregulated",1.2450487931062e-21
"ENSG00000075643.8","ENSG00000075643","MOCOS","protein_coding",493.178046369918,-1.0950991168714,2.30207553965878e-23,1.29811979458113e-21,"Downregulated",493.178046369918,-1.87822725077846,2.11661654360997e-61,1.44009422300449e-59,"Downregulated","Shared_downregulated",1.29811979458113e-21
"ENSG00000167508.14","ENSG00000167508","MVD","protein_coding",459.35031242648,1.50629860069542,2.89353030326082e-23,1.61903633802532e-21,"Upregulated",459.35031242648,3.20199472320061,6.08024053341795e-97,1.76229691620586e-94,"Upregulated","Shared_upregulated",1.61903633802532e-21
"ENSG00000189143.10","ENSG00000189143","CLDN4","protein_coding",7171.56759190504,1.20151018099911,3.16387069410657e-23,1.76349284996124e-21,"Upregulated",7171.56759190504,1.88234357164903,4.15344217755207e-55,1.94166722700273e-53,"Upregulated","Shared_upregulated",1.76349284996124e-21
